path,split,class,class_es,size_bytes,sharpness,mean_hue,mean_saturation
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e21d533f-e496-4502-a89e-fa485c90d62d___JR_Sept.L.S 8379.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17811,5022.613155903062,141.5392303466797,37.234527587890625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18023,4464.755642055534,114.25244140625,58.51008605957031
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,23831,10106.017034282675,80.4959716796875,99.38656616210938
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f8f528ee-f9c3-47cb-b67f-a9265d86d9d1___Matt.S_CG 1446.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20586,6571.42114540562,103.5999755859375,76.31089782714844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f89c062b-b2ea-4bfc-846f-dc0096b72822___Matt.S_CG 7537.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21964,8608.598873991286,92.43309020996094,55.700469970703125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/128693e3-7738-4185-802e-480a37afd497___Matt.S_CG 7673.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21041,8878.836568772793,94.496826171875,46.63478088378906
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/80857534-e2f2-4ba1-9beb-e4d6619f80eb___Matt.S_CG 1238.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,9440,135.52529541938566,92.17744445800781,98.95553588867188
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d310ed28-a64c-4997-8336-21ea17eb4368___Matt.S_CG 7735.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20575,7471.692608139478,101.76695251464844,59.19380187988281
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c091e80e-2855-4736-8289-6d9c5fc142d0___JR_Sept.L.S 8555.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20242,5866.830097167753,113.80595397949219,55.66773986816406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1f51fffd-4e03-4aca-be68-d78e12538d50___Matt.S_CG 7451.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21263,8268.133404405555,97.33901977539062,46.18052673339844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/79470ff5-d3dd-4de6-a21d-73def3c0d0fd___JR_Sept.L.S 2708.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16589,4542.950639981544,105.90298461914062,52.20635986328125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/819e02d3-94fc-4903-b963-dbe0ff5fc8ad___JR_Sept.L.S 8445.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19869,5436.08917796961,115.74710083007812,61.614349365234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a1b6deb1-e0f7-4eb4-a2ca-77d1f1e45aaa___Matt.S_CG 7818.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19026,5661.1531207503285,97.26948547363281,50.11027526855469
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/01f54ad9-9c03-4ffd-86f4-829fc2939120___Matt.S_CG 0702.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12674,1306.1413720266428,116.36801147460938,56.17555236816406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/817905e4-d07e-43d3-8b2a-d7819a62abaa___Matt.S_CG 7729.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22039,8835.739357329672,93.70652770996094,64.57652282714844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/18927674-9831-4c32-83ed-7b194445c824___Matt.S_CG 1602.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22104,7871.52925946936,107.793212890625,58.18412780761719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/35733fa2-2d61-44a9-9c44-815e5b0e169e___Keller.St_CG 1793.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11372,975.0905417350587,106.72409057617188,68.51278686523438
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ef5f4371-8cb7-4eff-900e-7290201af53e___JR_Sept.L.S 8393.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20135,6816.765265099471,105.00593566894531,57.23277282714844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c20c23c7-ceeb-4a0a-b137-cb00f2156449___JR_Sept.L.S 2695.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16263,4717.990570053458,108.03009033203125,50.03192138671875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/2567c820-aa63-490c-8e47-921b85164728___Matt.S_CG 7447.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21069,7186.724795704475,86.76620483398438,56.629241943359375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/eead46ba-77cc-4a29-8497-9b3b5a40d468___Matt.S_CG 6090.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12614,1220.052049888065,103.64695739746094,56.20068359375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1ab6abd3-f48e-4176-9871-84e611f5b53f___Matt.S_CG 1363.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15163,2058.0896286880597,94.16001892089844,82.50827026367188
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0a70601b-8511-4a56-9562-c95c46372874___Matt.S_CG 1032.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13605,1486.0238775347825,98.51123046875,86.75245666503906
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cf1a0c09-a226-4b39-8b82-bed7a02dd411___Matt.S_CG 7807.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20193,5552.692182227038,87.53208923339844,74.14395141601562
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/7932cda6-c2ea-4211-9e34-5a5170687d23___Matt.S_CG 7498.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21026,8386.604506458854,95.95652770996094,54.13865661621094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/889d74d1-a687-4a03-a5b7-08fe446a05ff___Keller.St_CG 1986.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20929,7265.526994302636,121.13095092773438,65.36328125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ac451373-bee8-4c45-b6f8-86c4031062e7___Matt.S_CG 7501.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,23664,11080.465767929098,94.47395324707031,54.72059631347656
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d83aedd2-b79e-420f-ab88-af97cc3b685d___JR_Sept.L.S 8414.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18841,5019.164292423986,111.03913879394531,50.498138427734375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d8c33d6a-3aad-4714-9eec-3353a008e67f___Keller.St_CG 1980.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14801,2257.2622502406593,115.888916015625,69.80099487304688
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/655548d9-468b-4075-88b6-ba187d4035ec___Matt.S_CG 7549.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22166,9372.211673266953,87.87022399902344,55.930633544921875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fc5b136a-102b-454a-8200-ddf85b2a0e52___Keller.St_CG 1898.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11457,1118.0839729001746,101.27949523925781,74.10659790039062
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/536674c5-35b0-4427-8478-27a6e81d94da___Keller.St_CG 2017.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14008,1530.6339708417654,101.71510314941406,77.69131469726562
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f867e311-fc63-4516-80bb-2ba2af70a630___JR_Sept.L.S 8477.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18313,4460.852386558196,108.83102416992188,57.290252685546875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a18876cb-29aa-414e-8129-6008064a1af5___Matt.S_CG 6423.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15550,1738.5190001092851,85.17793273925781,68.40859985351562
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a4bba0de-ed14-417b-9080-5aabf9c5d451___JR_Sept.L.S 8401.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19540,6256.708020031219,96.23544311523438,56.33740234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/dbc37452-1ff6-4ea9-a6ff-3c2d1f621bde___Matt.S_CG 7822.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19424,5972.895335218869,92.44813537597656,56.8958740234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1c85a28a-19b9-487a-b9e4-0e6d7c08e4a8___Keller.St_CG 1771.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12990,1398.5141648314893,110.2816162109375,61.519012451171875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/8104562f-81d4-478f-b767-c5d65ae601cb___JR_Sept.L.S 8404.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18809,5069.556945755146,113.20307922363281,61.668243408203125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fe20769d-b886-41d5-ada8-bb25ce119493___Matt.S_CG 7770.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20390,6204.187538645929,96.10330200195312,65.1612548828125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/717d2ca2-2e4f-45f0-9585-847074e94d3a___Keller.St_CG 1871.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,9521,289.2034298160579,100.38888549804688,84.58169555664062
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d40b9be4-3d8c-464d-b948-5245b60f38ab___JR_Sept.L.S 2672.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16724,4312.817550405627,86.52787780761719,83.91078186035156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ef8a4469-0126-4d5d-875a-ce5e88f6eba7___Matt.S_CG 7739.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21836,8570.810642077588,108.52165222167969,42.05400085449219
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0c4935b6-8f13-4148-b5e6-19404d49fc78___Matt.S_CG 2733.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18763,4721.075220808387,91.84478759765625,90.53785705566406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b06560a7-6ad1-438a-8ea2-badfe58a5f1e___Matt.S_CG 1250.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14866,2012.448058722308,103.27749633789062,79.21444702148438
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/10361c83-4549-4865-b995-5f27c884e8e2___Matt.S_CG 6096.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11708,594.3642557552084,96.15782165527344,68.07844543457031
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/aec36f3c-a242-4d70-a0cf-3dafd9924452___Matt.S_CG 2456.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19841,5647.438575289212,101.52754211425781,83.526123046875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c63e9550-1dd7-4286-ac93-d2b356018bfd___Keller.St_CG 2008.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12256,986.952577679418,110.33901977539062,62.44813537597656
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c38a2c2c-8f40-4a27-83a7-c6848639fb73___Keller.St_CG 1954.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19049,5200.744556372752,109.90924072265625,66.78123474121094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/02ab6821-757a-401b-ac04-919fdceee1f0___Matt.S_CG 1653.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22449,8656.8792728798,114.15484619140625,58.700347900390625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d0c0535c-8273-4a9a-9fea-8ab8402e3f92___Keller.St_CG 1878.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14881,3341.771552121034,126.84593200683594,59.21275329589844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/aecb29a8-4d9f-4503-a2b1-906551b8ec76___Matt.S_CG 7448.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21687,8976.06924266275,81.6524658203125,61.29835510253906
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ce1c325e-c775-4428-92fe-b907fd5eef83___Matt.S_CG 1229.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,10756,406.02685545384884,109.50784301757812,79.56011962890625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/eef3e7b5-aee0-474d-8094-1baa53f1a365___JR_Sept.L.S 2551.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15141,3400.6337826622184,86.7149658203125,76.81529235839844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f4f6549b-928e-4979-b557-5e518cd297fa___Keller.St_CG 1866.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12401,1284.3584345430136,109.09114074707031,64.58242797851562
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/82946234-504f-4bc0-b98e-ec8d2bbfc2d4___Matt.S_CG 7715.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21648,11223.174186531221,92.91757202148438,51.11187744140625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cbb5096f-9a1f-4ffc-8b08-cfc4d9712f07___Matt.S_CG 1148.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,9916,256.04272290691733,94.448974609375,90.87171936035156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1db21865-b74f-40ab-9a9b-ac7c0e512058___Matt.S_CG 2428.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18280,4555.38861574023,98.63961791992188,75.65422058105469
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fb6e1087-a258-49c0-bebf-7785bb51e93e___Keller.St_CG 1836.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12829,1245.534305849811,109.66796875,74.6927490234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fd30e236-3bab-4e92-a345-faccaa5d1089___Matt.S_CG 1547.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19203,6377.212415588787,121.86813354492188,55.965911865234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/91857ff3-93b6-4c07-b6cd-a23bd89717ee___JR_Sept.L.S 8493.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19818,5747.964156981558,116.61537170410156,49.757232666015625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c66d82d9-a895-42ae-a7fb-a93917e3f10d___Matt.S_CG 6813.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20298,6522.973460730165,115.53512573242188,52.19221496582031
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b029df2d-8ca4-40e4-98d3-72432599d4a2___Matt.S_CG 6306.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12638,972.7548782490194,93.67887878417969,64.45883178710938
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18578,6640.085560729494,95.59608459472656,70.33944702148438
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a3fa1904-fa88-407e-982c-b26e64d457db___Matt.S_CG 7420.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21825,8271.34326588735,91.00314331054688,58.12217712402344
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c503232e-912b-435b-a590-85cded918960___Keller.St_CG 2038.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17810,4804.70503936708,121.17555236816406,65.98249816894531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b7534867-a544-48de-a419-32b315e3b5d2___Matt.S_CG 7584.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19048,5287.647471121512,86.48628234863281,66.67767333984375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG 1373.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20232,6579.24956055521,99.1278076171875,72.22640991210938
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/edba6e66-629b-4988-8921-9a4e87701a54___JR_Sept.L.S 2464.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17599,4867.746785745025,86.57826232910156,85.71006774902344
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fbbb8eca-408d-476e-b9a0-b0162f66506c___Matt.S_CG 7728.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21707,8093.713287353516,97.41571044921875,56.762542724609375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/dc5f2f7d-8b86-402e-8b5b-384ad903c50f___Keller.St_CG 2021.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12630,1156.296124668559,106.50297546386719,66.77790832519531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ee279b2b-6a3c-4517-b056-8b586785cb05___JR_Sept.L.S 2668.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17028,4949.545788438758,104.01911926269531,77.30979919433594
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG 0839.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11746,659.6181925227866,98.85575866699219,80.01689147949219
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/04840559-16ed-4f17-908b-2048ba83ab80___Keller.St_CG 1780.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15746,2352.681959530106,102.69491577148438,78.97288513183594
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f52594e8-944c-4c02-8bd3-47f98a1cf375___Matt.S_CG 1607.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22226,9346.105731274933,117.178955078125,58.29203796386719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/Tomato___Septoria_leaf_spot_original_0c1aa7e5-a820-4fb8-8bc2-623a6056e749___JR_Sept.L.S 2659.JPG_bd806454-e528-4450-975c-decdc47cf5dd.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17661,4634.103363949573,91.830322265625,72.16400146484375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/8189e9b5-8cd7-4611-a4c0-afbc9e0db948___JR_Sept.L.S 2602.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15550,3557.8840918128844,99.08895874023438,65.0584716796875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/71407f13-68e6-4784-a820-74e775f58beb___Matt.S_CG 1537.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19742,7516.863216828322,117.7711181640625,52.37995910644531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/685231f4-f2a7-4a41-86f1-9f658baed631___Keller.St_CG 1992.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16179,2871.339643164538,104.85873413085938,73.29788208007812
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1764aae7-ae4b-45f9-b364-23cd799cee12___JR_Sept.L.S 8458.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19639,5512.5136490911245,117.50152587890625,51.764617919921875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c1b84438-4e69-4366-b5be-ecb64351e836___JR_Sept.L.S 8441.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17982,4209.590111480793,128.9433135986328,44.847137451171875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/668b9b02-3107-402b-8ece-1e95dda4f635___Matt.S_CG 1362.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14438,2018.2791033552494,92.38037109375,81.13517761230469
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/aed8e4ba-1ea2-4258-86d1-621bb13dd029___JR_Sept.L.S 2456.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14139,3755.81653240975,96.672607421875,69.22186279296875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b03fbf6b-8b68-4627-a001-0b81de1be427___JR_Sept.L.S 2503.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,23069,10993.807882208144,95.94917297363281,74.56814575195312
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0af9f990-ad92-4411-8623-4498ca4805ce___Keller.St_CG 1942.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16502,3300.031756743556,102.31275939941406,86.6275634765625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e0c213ad-35e6-4cb2-bc9a-b183c6d23adc___JR_Sept.L.S 2518.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16459,3982.609222052386,97.27146911621094,62.83659362792969
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/40373753-a07a-4ccf-b844-3324278d2b54___Keller.St_CG 1903.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12024,1013.0590511837509,100.56501770019531,70.01283264160156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d5374042-be67-428a-9ba3-ce2399f8b9d4___JR_Sept.L.S 2533.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15345,4070.9898081829306,99.85014343261719,57.38502502441406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/58109a13-2788-48f4-9829-1ea54e002a3c___JR_Sept.L.S 2637.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17807,5448.421678064158,102.08355712890625,71.38702392578125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c680ff81-bb1f-48c3-a68d-50ba12a94392___Matt.S_CG 7419.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20336,6107.533920726739,85.85194396972656,61.79936218261719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/bbe43e9e-f606-4881-9b3d-ff2dfc79738c___Matt.S_CG 6844.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21046,6467.99803994759,104.77987670898438,75.17083740234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cc24a097-d7aa-46b3-808d-d31acc19c97b___Matt.S_CG 2645.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18945,4571.768986666342,99.87081909179688,83.96351623535156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/5767a675-198a-4f08-8354-91e3d6d2acef___Matt.S_CG 7819.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20664,7313.6502146364655,90.97647094726562,57.500518798828125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/af0f0510-1054-413d-b539-11e1bcf48339___Matt.S_CG 1437.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17769,3370.3884792008903,102.00685119628906,80.58804321289062
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cd2cd0c6-bf72-4bfb-9647-58f5358638d4___Matt.S_CG 6020.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13784,1801.3561240115669,114.33648681640625,39.33622741699219
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/acb8c617-8f07-44b5-95bc-74c11726ace7___JR_Sept.L.S 2660.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14581,2514.3866255544126,100.98863220214844,60.32795715332031
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d2f97435-6763-41b9-9c83-44fb45fa4d24___Matt.S_CG 1051.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11727,549.0959061942995,92.28451538085938,93.37492370605469
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f89c35d4-54aa-465a-8bf5-136d83978120___Matt.S_CG 2644.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18214,4292.195813709637,98.4041748046875,75.00653076171875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ebe35c7b-1f88-42ba-9321-9aa9af6b0b5e___JR_Sept.L.S 8556.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19473,5484.462996871909,106.57084655761719,54.2991943359375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a297d3a4-a01d-4d04-8bb0-bb16d2bcd7d7___Matt.S_CG 6443.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13338,1068.040700034937,108.29580688476562,57.552581787109375
